"","Field.ID","Season","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","ag3a_02_1","ag3a_02_2","ag3a_02_3","ag3a_03","ag3a_03_other","ag3a_04","ag3a_05","ag3a_06","ag3a_07","ag3a_08_1","ag3a_08_2","ag3a_09","ag3a_10","ag3a_10_other","ag3a_11","ag3a_11_other","ag3a_12","ag3a_13","ag3a_14","ag3a_14_other","ag3a_15","ag3a_16","ag3f_33_17","ag3a_18","ag3a_18b","ag3a_18b_other","ag3a_18c","ag3a_18c_other","ag3a_19","ag3a_20","ag3a_21","ag3a_22","ag3a_23","ag3a_24","ag3a_24_other","ag3a_25","ag3a_26","ag3a_27","ag3a_28","ag3a_29","ag3a_29_other","ag3a_30","ag3a_31","ag3a_32","ag3a_33","ag3a_34","ag3a_34_other","ag3a_35_1","ag3a_35_2","ag3a_61","ag3a_38_1","ag3a_38_2","ag3a_38_21","ag3a_38_3","ag3a_38_4","ag3a_38_5","ag3a_38_51","ag3a_38_6","ag3a_38_61","ag3a_38_62","ag3a_38_63","ag3a_38_64","ag3a_38_7","ag3a_38_8","ag3a_38_81","ag3a_38_9","fd33_18a_1","fd33_18a_2","fd33_18a_3","fd33_18a_4","fd33_18a_5","fd33_18a_6","fd33_18a_7","fd33_18a_8","fd35_24a_dap","fd35_24a_urea","fd35_24a_tsp","fd35_24a_can","fd35_24a_sa","fd35_24a_npk","fd35_24a_mrp","fd3b3_18a_1","fd3b3_18a_2","fd3b3_18a_3","fd3b3_18a_4","fd3b3_18a_5","fd3b3_18a_6","fd3b3_18a_7","fd3b3_18a_8","fd3b5a_24a_dap","fd3b5a_24a_urea","fd3b5a_24a_tsp","fd3b5a_24a_can","fd3b5a_24a_sa","fd3b5a_24a_npk","fd3b5a_24a_mrp"
"35","M1","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","1YyZC8Zyxy7","2014-09-24T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","M6","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","ZgVCya2zX73","2015-02-19T00:00:00Z",1.4,1.401,21.401,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"2",NA,1,2,15,NA,9,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","M2","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","WX9WPcwEjJ9","2015-03-29T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","M2","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","LMzw8JsSze","2014-08-31T00:00:00Z",3,3,3,1,NA,NA,"56",3,2,NA,NA,2,NA,NA,NA,NA,NA,NA,4,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"2",NA,1,2,13,NA,6,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","M2","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","C7yu9JZpZ96","2014-09-28T00:00:00Z",1.6,0.01,14,1,NA,NA,"11",1,2,NA,NA,2,NA,NA,NA,NA,NA,500,3,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"UREA",NA,100,2,80,2,"",NA,NA,NA,NA,1,"2",NA,20,2,240,11,NA,NA,110,NA,10,NA,100,NA,10,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","M3","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6rFDY18oMR9","2015-05-27T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","M1","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","CTRQQXCQTVB","2014-09-15T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","M1","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","d4TMBLeBJr2","2014-12-29T00:00:00Z",0.2,0.1,2.2,1,NA,NA,"12",2,2,NA,NA,2,NA,NA,NA,NA,NA,99,1,NA,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"2",NA,6,2,72,NA,48,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","M2","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","wbguRJt7c17","2014-09-02T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"1",NA,2,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","M3","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","wbguRJt7c17","2014-09-02T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"1",NA,3,2,36,NA,NA,NA,NA,NA,3,NA,45,NA,2,NA,24,NA,5,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","M3","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1P6K2wcxu7","2015-05-15T00:00:00Z",5.67,1,5.67,1,NA,NA,"21",1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,16,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","M1","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","eYyzj3xgGn8","2014-09-08T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"NPK",NA,100,2,NA,NA,"",NA,NA,NA,NA,1,"2",NA,2,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","M4","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","UmXMMFYwnL4","2014-09-28T00:00:00Z",1.5,1.6,12.8,1,NA,NA,"100",1,2,NA,NA,2,NA,NA,NA,NA,NA,1000,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"SA",NA,5,2,100,2,"",NA,NA,NA,NA,1,"2",NA,1.5,1,25,3,3,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","M3","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","LFwa12jnrL2","2015-05-27T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","M4","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","v5AnXEEYcG3","2014-09-03T00:00:00Z",1,1,10,1,NA,NA,"21",1,2,NA,NA,2,NA,NA,NA,NA,NA,800,2,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"2",NA,1,2,12,NA,18,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","M7","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","wtorB9F7hm5","2014-10-04T00:00:00Z",3,0.5,14,1,NA,NA,"12",1,2,NA,NA,2,NA,NA,NA,NA,NA,100,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"NPK",NA,50,2,80,1,"SA",NA,50,2,100,1,"2",NA,2,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","M3","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uCZDB9k9WmA","2015-04-01T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","M4","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z",1,0.2,4,1,NA,NA,"24",NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"2",NA,2,2,23,NA,5,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","M5","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","UmXMMFYwnL4","2014-09-28T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,NA,62,NA,NA,NA,NA,3,2,NA,40,15,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","M4","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","SGWDY8X7yo4","2015-03-29T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","M2","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","wGsPM221dM8","2015-03-29T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","M2","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","wjL1nhwXLP","2014-08-27T00:00:00Z",2,0.5,0.3,1,NA,NA,"71",1,2,NA,NA,2,NA,NA,NA,NA,NA,7000,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,60,NA,NA,NA,NA,NA,1,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","M5","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","7KKdwdFxzG7","2014-09-07T00:00:00Z",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","M2","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Ta22RrxG4KB","2014-09-10T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"2",NA,2,2,20,NA,4,NA,20,NA,NA,NA,NA,NA,4,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","M4","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,490,NA,NA,NA,NA,NA,1,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","M5","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","M1","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","gRQgL3UsPb6","2014-08-24T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"1",NA,1,2,5,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","M1","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","SGWDY8X7yo4","2015-03-29T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,NA,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","M6","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"2",NA,9,2,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","M3","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QFh29fHsCvA","2015-04-28T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","M1","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rfcJhQz5u38","2014-09-02T00:00:00Z",0.5,0,16,1,NA,NA,"11",2,2,NA,NA,2,NA,NA,NA,NA,NA,2000,1,NA,1,1,1,1,2,NA,NA,NA,22,1,22,26.4,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,"1",NA,8,2,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","M3","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","wtorB9F7hm5","2014-10-04T00:00:00Z",1,1,11,1,NA,NA,"24",2,2,NA,NA,2,NA,NA,NA,NA,NA,100,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","M5","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zwCpRhKnPo9","2015-05-13T00:00:00Z",6.4,6.8,6.8,1,NA,NA,"56",1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"NPK",NA,600,2,960,2,"",NA,NA,NA,NA,1,"1",NA,3,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","M6","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","LMzw8JsSze","2014-08-31T00:00:00Z",3,3,3,1,NA,NA,"21",3,1,7,NA,2,NA,NA,NA,NA,NA,NA,1,NA,11,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","M4","short_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","7KKdwdFxzG7","2014-09-07T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"DAP",NA,100,2,30,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","M2","long_rainy","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z",1.6,0.4,8,1,NA,NA,"94",2,2,NA,NA,2,NA,NA,NA,NA,NA,1000,1,NA,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"NPK",NA,100,2,180,1,"DAP",NA,50,2,80,1,"1",NA,2,2,100,NA,12,NA,140,NA,NA,NA,NA,NA,1,NA,15,32,NA,NA,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
